customer_id,num_services,num_services_active,num_services_inactive,cc_service_count,db_service_count,nlp_service_count,cc_pro_service_count,ml_service_count,integrations_count,third_party_integrations,num_businesses,tier_level,customer_type,enterprise_account,enterprise_account_legacy,is_activated,has_cloud_storage,has_cloud_storage_only,account_size,third_party_integration_flag,register_sale_ord,account_created_time,first_activated_time,min_bill_date,max_bill_date,sticky_bill_date,address,marketing_campaign_response
194463,6,9,0,4,0,0,0,0,144.0,0.0,,BASIC,Business_type_1,False,False,True,False,False,large,2,,2014-12-21 00:47:37,2014-12-22 22:17:43,2014-12-22,2015-04-04,2015-03-18,"77009 Wendy Views, GA, US",1
664685,0,0,0,0,0,0,0,0,38.0,0.0,,PREMIUM_PLUS,Services,False,False,False,False,False,large,1,,2015-11-05 15:18:49,,2015-12-11,2018-08-06,2015-12-17,"51241 Cathy Bridge, MI, US",0
218346,4,12,0,1,0,0,0,0,160.0,0.0,,BASIC,Business_type_1,False,False,True,False,False,large,2,,2015-02-11 14:44:44,2015-01-21 23:48:53,2015-02-27,2019-08-02,2015-03-28,"186 Hanna Forest, AZ, US",1
530139,8,12,0,0,0,0,0,0,120.0,5.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,,1,1.0,2015-09-22 20:54:11,2015-10-28 16:07:38,2015-09-15,2021-02-21,2015-10-12,"060 Courtney Bridge, OH, US",1
753619,5,4,0,0,0,0,0,0,330.0,50.0,,PREMIUM,Business_type_1,False,False,True,True,False,medium,1,2.0,2015-12-24 01:01:35,2016-01-08 02:37:51,2015-12-13,2020-06-17,2015-11-24,"6666 Brooks Mews, PR, US",1
3776124,0,0,0,0,0,0,0,0,184.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2018-11-28 16:16:29,,2018-11-16,2020-07-04,2018-11-22,"00318 Martin Garden, NC, US",0
3080841,4,4,0,1,0,0,0,0,80.0,0.0,21.0,BASIC,Business_type_1,False,False,True,True,False,large,2,,2018-03-02 17:00:50,2018-02-13 19:40:49,2018-03-30,2018-08-26,2018-03-12,"30264 Carr Roads, CA, US",1
5951123,4,10,0,0,0,7,0,0,39.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,,2020-09-03 14:29:41,2020-10-05 17:05:31,2020-09-22,2021-03-06,2020-09-16,"39490 Brittany Port, AB, CA",1
5992167,10,2,0,0,0,9,0,0,162.0,0.0,,LITE,Customer,False,False,True,False,False,,1,,2020-10-07 14:15:24,2020-09-26 20:12:54,2020-09-21,2021-03-26,2020-11-01,"231 Sarah Bypass, IL, US",1
1340943,0,0,0,0,0,0,0,0,168.0,0.0,16.0,PREMIUM,Services,False,False,False,True,True,,1,,2016-06-27 10:30:30,,2016-08-26,2021-03-11,2016-08-08,"609 Anderson Lodge Apt. 140, CA, US",0
4277945,4,16,0,0,0,5,21,0,279.0,20.0,,BASIC,Business_type_1,False,False,True,False,False,large,1,,2019-04-05 23:55:40,2019-06-01 15:02:36,2019-06-02,2021-04-02,2019-04-15,"1328 Brown Estates Suite 624, MD, US",1
2954504,10,18,0,0,0,0,0,0,144.0,0.0,35.0,PREMIUM_PLUS,Services,False,False,True,False,False,large,1,,2018-01-29 02:13:25,2018-01-30 22:45:16,2018-02-28,2019-11-05,2018-02-09,"1752 Mark Glens Suite 437, CA, US",1
3747502,0,0,0,0,0,0,0,0,72.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2018-10-05 20:47:26,,2019-04-30,2020-10-03,2019-04-02,"563 Jennifer Wall Suite 652, TX, US",0
5111404,5,5,0,0,0,10,0,0,28.0,0.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,,2,1.0,2019-12-16 11:24:43,2019-12-09 20:00:30,2020-01-29,2021-02-24,2020-01-24,"53638 Cruz Loaf Apt. 770, ON, CA",1
4566885,7,2,0,0,0,6,0,0,54.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,1.0,2019-07-30 16:48:58,2019-07-08 15:57:00,2019-08-13,2021-02-28,2019-08-14,"80589 Sanders Flat Suite 028, SC, US",1
3054734,20,16,0,0,0,10,3,0,70.0,5.0,,BASIC,Business_type_1,False,False,True,True,False,large,1,2.0,2018-03-19 00:28:28,2018-03-14 05:38:13,2018-03-05,2021-03-22,2018-03-21,"30754 Brooke Trafficway, FL, US",1
4049574,3,4,0,0,0,0,0,0,170.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,,2019-02-23 16:12:02,2019-03-11 17:53:03,2019-02-17,2019-10-07,2019-02-19,"76698 Jennifer Viaduct, NC, US",1
5284019,9,2,0,0,0,5,0,0,160.0,0.0,,LITE,Customer,False,False,True,False,False,,2,,2020-02-13 18:25:09,2020-02-02 19:10:50,2020-03-02,2020-02-28,2020-02-24,"1727 Megan Course Suite 302, TX, US",1
948622,12,18,0,2,0,0,0,0,32.0,21.0,10.0,BASIC,Business_type_1,False,False,True,True,False,medium,2,,2016-03-03 19:34:45,2016-02-16 20:21:24,2016-02-18,2019-06-07,2016-02-11,"7831 Kelli Tunnel Apt. 410, TX, US",1
5157052,20,16,0,0,0,0,10,0,124.0,2.0,,BASIC,Business_type_1,False,False,True,False,False,large,1,,2020-01-04 18:16:54,2020-02-02 21:42:19,2019-12-26,2021-03-25,2020-02-08,"5627 Gloria Overpass, CA, US",1
4359274,4,2,0,0,0,0,0,0,189.0,8.0,6132.0,PREMIUM_PLUS,Services,False,False,True,False,False,small,2,1.0,2019-05-05 20:27:38,2019-10-01 15:02:37,2020-02-06,2021-03-11,2020-02-28,"8103 Wood Cliffs Suite 714, NC, US",1
5107923,0,0,0,0,0,0,0,0,216.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2020-01-02 00:00:52,,2020-02-11,2020-02-14,2020-03-04,"936 Cook Mountains, OH, US",0
551223,8,3,0,0,0,0,0,0,20.0,5.0,25.0,PREMIUM_PLUS,Services,False,False,True,False,False,small,1,,2015-10-15 20:42:34,2016-01-14 17:20:56,2016-01-18,2017-03-25,2016-04-05,"1264 Dawn Stream, MA, US",0
5383575,10,2,0,0,0,9,0,0,112.0,0.0,,LITE,Services,False,False,True,False,False,,1,2.0,2020-02-08 17:20:56,2020-04-02 20:09:57,2020-03-28,2021-03-08,2020-02-16,"423 Fernandez Drives, MA, US",1
3713609,6,5,0,0,0,0,0,0,52.0,14.0,,LITE,Services,False,False,True,False,False,small,2,2.0,2018-09-27 20:08:19,2018-09-21 16:17:45,2018-09-22,2021-03-14,2018-10-29,"087 Lewis Drive, FL, US",1
4553118,18,20,0,0,0,3,0,0,160.0,6.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,small,1,1.0,2019-08-01 13:52:41,2019-07-19 19:13:16,2019-07-07,2021-03-27,2019-08-28,"5421 Jones Hollow, IA, US",1
6071834,2,7,0,0,0,0,0,0,270.0,1.0,,PREMIUM,Services,False,False,True,False,False,small,1,,2020-10-30 14:27:19,2020-11-15 17:10:37,2020-10-23,2020-12-17,2020-10-31,"177 Brown Knoll Apt. 988, OK, US",1
2621488,7,10,0,0,0,0,0,0,19.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,1.0,2017-09-15 15:25:06,2017-09-17 20:47:23,2017-09-30,2020-11-19,2017-09-16,"99976 Kane Roads Apt. 803, KS, US",1
5067167,10,8,0,0,0,14,0,0,133.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,1,1.0,2019-11-11 14:30:42,2020-02-09 20:06:45,2020-02-22,2021-02-24,2020-02-23,"0956 Jennifer Skyway, TN, US",1
1163260,0,0,0,0,0,0,0,0,152.0,0.0,2.0,PREMIUM,Customer,False,False,False,True,True,,1,,2016-04-19 17:31:07,,2016-06-03,2017-06-15,2016-04-28,"757 Joshua Square, IN, US",0
5184425,1,1,0,0,0,4,0,0,50.0,0.0,18.0,PREMIUM,Services,False,False,True,False,False,,2,1.0,2020-01-09 15:17:58,2020-01-13 19:14:29,2020-01-12,2021-04-11,2019-12-28,"67178 Pena Meadows Suite 254, PR, US",1
2664943,0,0,0,0,0,0,0,0,160.0,0.0,,BASIC,Services,False,False,False,False,False,small,2,,2017-09-11 21:21:21,,2017-10-02,2018-06-25,2017-10-13,"216 Mark Courts, TX, US",0
1954086,9,4,0,0,0,0,0,0,68.0,0.0,,PREMIUM_PLUS,Customer,False,False,True,True,False,small,1,1.0,2017-02-06 15:43:24,2017-01-16 23:46:47,2017-02-14,2021-03-03,2017-01-28,"4385 Brown Rue, CO, US",1
5785364,8,10,0,0,0,7,0,0,28.0,2.0,,PREMIUM_PLUS,Services,False,False,True,False,False,medium,1,1.0,2020-07-27 20:30:57,2020-07-08 15:33:14,2020-07-02,2021-03-30,2020-08-02,"0992 Maria Squares, QC, CA",1
1537166,4,6,0,3,0,0,0,0,260.0,1.0,,BASIC,Customer,False,False,True,False,False,small,1,,2016-07-13 17:05:14,2016-08-23 14:20:44,2016-08-24,2021-02-21,2016-08-02,"8948 Keller Route Suite 442, MO, US",1
5267318,0,0,0,0,0,0,0,0,24.0,1.0,,PREMIUM,Services,False,False,False,True,True,,1,,2020-01-07 19:40:10,,2020-02-13,2020-03-17,,"0951 Mike Radial, TN, US",0
3037609,0,0,0,0,0,0,0,0,192.0,0.0,144.0,PREMIUM,Services,False,False,False,True,True,,1,,2018-01-28 19:24:00,,2018-03-17,2018-04-04,2018-03-01,"455 Henry Glen, NC, US",0
5813639,1,10,0,0,0,3,0,0,270.0,4.0,,LITE,Customer,False,False,True,False,False,,1,1.0,2020-08-14 00:06:59,2020-07-17 00:47:08,2020-08-24,2021-01-23,2020-08-05,"173 Justin Brooks, GA, US",1
2753696,3,1,0,2,0,0,0,0,16.0,0.0,,BASIC,Customer,False,False,True,True,False,,2,,2017-10-20 18:29:52,2017-11-05 21:07:26,2017-12-02,2019-12-23,2017-12-20,"575 Nathan Course Apt. 600, TX, US",1
4324824,3,3,0,9,0,5,8,0,30.0,4.0,,BASIC,Services,False,False,True,False,False,,1,,2019-04-22 21:04:51,2019-05-20 17:47:58,2019-05-28,2021-03-12,2019-06-03,"4043 Combs Valleys Suite 356, TX, US",1
3051219,6,8,0,0,0,0,0,0,128.0,0.0,,PREMIUM,Customer,False,False,True,True,False,,1,,2018-03-03 15:57:01,2018-02-18 22:04:13,2018-03-16,2018-06-11,2018-03-09,"682 Powell View, TX, US",0
3929667,0,0,0,0,0,0,0,0,184.0,0.0,226.0,PREMIUM,Services,False,False,False,True,True,,1,,2019-01-17 18:13:50,,2019-01-09,2019-05-24,2019-02-16,"8954 Joshua Ville, NJ, US",0
1369772,0,0,0,0,0,0,0,0,126.0,0.0,,PREMIUM_PLUS,Business_type_1,False,False,False,False,False,,1,,2016-07-13 14:07:35,,2016-05-26,2016-06-11,2016-07-12,"9093 Lisa Court, GA, US",0
227708,2,8,0,9,0,0,0,0,168.0,0.0,,BASIC,Business_type_1,False,False,True,False,False,,1,,2015-02-23 16:39:24,2015-02-08 14:52:57,2015-04-05,2015-07-01,2015-03-08,"2595 Jonathan Bypass, TX, US",0
5346897,4,4,0,0,0,0,0,0,52.0,0.0,,LITE,Services,False,False,True,False,False,small,1,2.0,2020-02-15 15:53:42,2020-02-25 16:10:17,2020-03-06,2021-04-04,2020-03-08,"49720 John Vista Apt. 847, FL, US",1
2847464,0,0,0,0,0,0,0,0,44.0,6.0,28.0,PREMIUM_PLUS,Services,False,False,False,True,True,large,2,1.0,2017-11-17 21:03:13,,2017-12-23,2021-01-08,2017-11-28,"7720 Richards Shore Suite 804, CA, US",1
3267093,10,6,0,0,0,8,0,0,42.0,2.0,10.0,PREMIUM_PLUS,Customer,False,False,True,False,False,small,2,1.0,2018-05-19 18:19:21,2018-05-04 18:25:14,2018-04-28,2021-02-11,2018-06-09,"852 Brooke Unions Apt. 392, FL, US",1
2562789,6,20,0,9,9,0,0,0,234.0,0.0,,BASIC,Customer,False,False,True,False,False,,2,,2017-08-31 08:21:57,2017-10-15 02:52:52,2017-10-12,2021-04-02,2017-10-21,"95322 Laura Prairie Apt. 481, CA, US",1
2210876,6,5,0,9,0,0,0,0,156.0,1.0,,BASIC,Customer,False,False,True,False,False,,1,,2017-04-20 19:44:39,2017-05-02 23:40:47,2017-04-26,2017-07-05,2017-05-08,"5262 Nelson Wells, GA, US",1
2523081,6,7,0,5,0,0,0,0,176.0,0.0,3.0,BASIC,Business_type_1,False,False,True,False,False,medium,1,,2017-08-01 08:07:38,2017-09-11 17:48:48,2017-09-13,2020-03-15,2017-08-25,"8706 Candice Mountain, CA, US",1
875265,0,0,0,0,0,0,0,0,57.0,0.0,,PREMIUM_PLUS,Services,False,False,False,True,True,,1,,2015-12-24 12:11:13,,2016-08-07,2019-03-04,2016-07-10,"1340 Coleman Plain, AZ, US",0
737548,0,0,0,0,0,0,0,0,128.0,0.0,,PREMIUM_PLUS,Customer,False,False,False,False,False,,1,,2015-11-25 17:20:46,,2015-12-19,2015-12-29,2015-12-23,"01052 Brown Lock, SC, US",0
652205,15,21,0,12,10,0,0,0,96.0,0.0,,BASIC,Business_type_1,False,False,True,False,False,large,2,,2015-11-29 16:12:29,2015-10-23 21:24:32,2015-12-02,2016-07-25,2015-12-05,"380 Johnson Stravenue Apt. 692, NC, US",1
650463,0,0,0,0,0,0,0,0,95.0,0.0,,BASIC,Customer,False,False,False,False,False,,1,,2015-12-01 22:48:22,,2015-12-04,2016-05-06,2015-11-04,"751 Ochoa Ville Apt. 249, CA, US",0
27484,0,0,0,0,0,0,0,0,28.0,0.0,,BASIC,Business_type_1,False,False,False,False,False,medium,1,,2014-01-30 17:55:43,,2014-02-16,2018-11-22,2014-01-26,"63082 Thomas Crossing Apt. 626, CA, US",0
5143120,2,4,0,0,0,9,0,0,42.0,0.0,,PREMIUM_PLUS,Business_type_1,False,False,True,False,False,,2,,2020-01-13 21:46:31,2020-02-15 15:48:32,2020-02-02,2020-02-19,2019-12-25,"83088 John Mountains, CA, US",1
1963010,6,1,0,0,0,0,0,0,152.0,1.0,324.0,PREMIUM_PLUS,Services,False,False,True,True,False,small,1,,2017-02-16 22:55:07,2017-02-24 22:48:10,2017-03-12,2018-04-23,2017-04-27,"639 Angela Burg, CA, US",1
266806,0,0,0,0,0,0,0,0,25.0,12.0,20.0,BASIC,Customer,False,False,False,True,True,medium,1,,2015-05-10 20:11:13,,2015-06-05,2018-03-01,2015-04-27,"6765 Joshua Pike, OK, US",0
1410234,0,0,0,0,0,0,0,0,114.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2016-06-11 22:48:19,,2016-07-13,2020-07-26,2016-06-23,"341 Cervantes Plains, OK, US",0
151936,14,2,0,5,4,0,0,0,270.0,8.0,,BASIC,Customer,False,False,True,False,False,,2,,2014-10-15 13:49:01,2014-11-14 15:36:18,2014-10-06,2015-08-22,2014-10-22,"50889 Owens Freeway Apt. 933, PA, US",1
132862,4,1,0,9,0,0,0,0,116.0,14.0,,BASIC,Business_type_1,False,False,True,False,False,small,1,,2014-10-05 21:13:33,2014-09-22 22:46:39,2014-10-15,2015-02-10,2014-09-27,"1065 Cristina Walk, CA, US",1
3150961,0,0,0,0,0,0,0,0,144.0,0.0,,PREMIUM,Business_type_1,False,False,False,True,True,,1,,2018-03-03 15:42:08,,2018-06-24,2018-06-09,2018-06-11,"875 Christina Port, TX, US",0
4438233,1,5,0,0,0,0,0,6,210.0,0.0,,PREMIUM,Customer,False,False,True,True,False,large,1,,2019-05-15 18:55:35,2019-05-26 12:37:50,2019-06-03,2021-03-31,2019-05-20,"884 Martin Isle, FL, US",1
5071716,0,0,0,0,0,0,0,0,216.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2019-12-21 02:03:07,,2019-12-10,2021-03-30,2019-12-31,"9899 Anthony Forks Suite 089, OR, US",0
4376938,0,0,0,0,0,0,0,0,160.0,0.0,20.0,LITE,Customer,False,False,False,False,False,small,2,,2019-06-02 14:43:24,,2019-04-30,2019-07-12,2019-06-03,"815 Morgan Prairie Apt. 127, MD, US",1
3985030,1,1,0,0,0,1,0,0,81.0,9.0,2.0,LITE,Services,False,False,True,False,False,,2,1.0,2019-02-04 16:39:38,2019-02-12 20:47:11,2019-02-23,2021-02-21,2019-02-23,"77857 Kenneth Rapid, TX, US",1
1055061,10,20,0,0,0,0,0,0,120.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,medium,1,1.0,2016-03-13 13:49:27,2016-03-07 18:53:13,2016-04-16,2020-06-20,2016-04-01,"510 James Rest, NC, US",1
1819888,0,0,0,0,0,0,0,0,38.0,0.0,18.0,PREMIUM,Services,False,False,False,True,True,,1,,2016-11-26 22:18:20,,2017-01-02,2016-12-08,2016-12-08,"237 Chan Branch, NJ, US",0
317506,18,18,0,0,0,0,0,0,100.0,0.0,25.0,PREMIUM_PLUS,Business_type_1,False,False,True,False,False,,1,1.0,2015-05-31 21:04:45,2015-06-14 17:09:01,2015-06-21,2021-03-13,2015-06-08,"070 Walters Extensions, AZ, US",1
1239870,2,10,0,7,0,0,0,0,144.0,0.0,3.0,BASIC,Business_type_1,False,False,True,True,False,medium,2,,2016-05-23 00:37:57,2016-04-19 14:30:17,2016-06-04,2018-06-02,2016-04-18,"483 Ward Mount Apt. 201, TX, US",1
3877748,0,0,0,0,0,0,0,0,92.0,0.0,18.0,PREMIUM,Customer,False,False,False,True,True,,1,,2018-12-04 22:33:37,,2018-12-16,2019-10-30,2019-01-12,"10498 Jennifer Forks Apt. 484, TX, US",0
2021248,40,36,0,16,0,0,16,0,170.0,12.0,4.0,BASIC,Business_type_1,False,False,True,True,False,large,2,2.0,2017-02-10 23:06:46,2017-04-08 01:11:01,2017-04-02,2021-03-05,2017-04-01,"23876 Jeffrey Pines Suite 554, CA, US",1
5213980,9,3,0,0,0,10,0,0,95.0,0.0,24.0,PREMIUM_PLUS,Services,False,False,True,True,False,small,2,1.0,2020-01-08 21:03:11,2020-01-28 18:41:12,2020-01-18,2021-03-29,2020-02-15,"146 Nicole Square, CA, US",1
484029,0,0,0,0,0,0,0,0,57.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2015-09-23 22:31:27,,2015-11-06,2016-11-25,2015-10-21,"06343 Keith Trail Apt. 560, OK, US",0
2015868,1,4,0,0,0,0,0,0,36.0,7.0,20.0,PREMIUM_PLUS,Services,False,False,True,False,False,small,1,1.0,2017-03-12 16:21:03,2017-03-01 19:46:03,2017-03-24,2021-03-02,2017-03-07,"4305 Carlos Plains, FL, US",1
2886925,0,0,0,0,0,0,0,0,161.0,0.0,3.0,PREMIUM,Services,False,False,False,True,True,,1,,2018-01-06 04:35:05,,2017-12-29,2018-08-26,2018-01-26,"86037 Lisa Ville, CA, US",0
3837173,15,21,0,0,0,4,12,0,32.0,0.0,,BASIC,Business_type_1,False,False,True,True,False,large,2,,2018-11-19 13:56:06,2018-12-18 01:10:56,2018-11-07,2020-01-23,2018-11-13,"324 Sherry Turnpike Apt. 929, CA, US",1
4760760,12,6,0,0,0,0,0,0,180.0,12.0,,LITE,Business_type_1,False,False,True,False,False,large,2,2.0,2019-09-07 14:28:54,2019-09-17 18:23:08,2019-09-10,2021-03-14,2019-10-20,"942 Summer Hill Apt. 866, VA, US",1
4869818,2,4,0,0,0,1,0,0,162.0,0.0,2.0,LITE,Business_type_1,False,False,True,False,False,,2,1.0,2019-10-04 17:31:46,2019-11-07 15:01:45,2020-10-03,2020-10-17,2020-08-23,"2251 Mark Forge, PA, US",1
6023533,7,4,0,0,0,9,0,0,232.0,14.0,,LITE,Customer,False,False,True,False,False,,2,,2020-09-28 18:08:13,2020-10-20 15:14:46,2020-11-04,2021-02-13,2020-10-19,"845 Jennifer Mill, AZ, US",1
3502562,0,0,0,0,0,0,0,0,36.0,0.0,4.0,PREMIUM_PLUS,Services,False,True,False,True,True,,1,,2018-08-09 16:22:40,,2018-08-01,2019-05-21,2018-09-04,"5533 Edgar Turnpike Apt. 920, SC, US",0
5433910,1,5,0,0,0,6,0,0,69.0,0.0,,LITE,Services,False,False,True,False,False,,1,1.0,2020-03-10 20:25:56,2020-05-24 23:54:30,2020-06-11,2021-02-17,2020-05-22,"9876 Rhodes Square Apt. 950, QC, CA",1
3691933,6,9,0,0,0,1,0,0,114.0,0.0,27.0,PREMIUM_PLUS,Services,False,False,True,False,False,,1,,2018-10-27 19:45:27,2018-10-23 02:27:03,2018-11-05,2019-10-16,2018-11-20,"04219 Adam Mountains Apt. 965, CA, US",1
5199087,5,2,0,0,0,0,0,0,160.0,0.0,4.0,PREMIUM_PLUS,Customer,False,False,True,False,False,small,1,1.0,2019-12-24 14:57:52,2020-01-03 20:08:09,2020-01-18,2021-02-28,2020-02-23,"024 Frost Creek, FL, US",1
758075,0,0,0,0,0,0,0,0,16.0,0.0,6.0,PREMIUM_PLUS,Customer,False,False,False,False,False,small,1,,2015-11-28 13:33:32,,2015-12-14,2015-12-03,,"588 Rodriguez Court Apt. 239, UT, US",0
2131020,0,0,0,0,0,0,0,0,120.0,0.0,,LITE,Services,False,False,False,True,True,,1,,2017-03-29 00:05:52,,2017-05-02,2020-03-31,2017-05-01,"70618 Gregory Cliffs, MO, US",0
1112301,0,0,0,0,0,0,0,0,144.0,0.0,2.0,PREMIUM_PLUS,Customer,False,False,False,True,True,,1,,2016-04-17 23:40:23,,2016-04-02,2019-09-25,2016-04-03,"36062 Stein Coves Apt. 838, AK, US",0
281605,3,6,8,6,0,0,0,0,136.0,60.0,,BASIC,Business_type_1,False,False,True,False,False,small,2,,2015-05-28 18:00:17,2015-06-10 02:55:57,2015-05-13,2021-03-24,2015-07-09,"5372 Bender Springs, IL, US",1
5838949,6,6,0,0,0,7,0,0,128.0,4.0,,LITE,Business_type_1,False,False,True,True,False,,2,2.0,2020-09-02 23:19:03,2020-07-20 20:15:25,2020-08-04,2020-12-21,2020-08-09,"8867 Kane Inlet Apt. 427, MO, US",1
1799167,0,0,0,0,0,0,0,0,152.0,0.0,,PREMIUM,Customer,False,False,False,True,True,,1,,2016-11-15 19:41:16,,2016-11-02,2019-02-17,2017-01-14,"300 Debra Springs, OH, US",0
4999378,0,0,0,0,0,0,0,0,270.0,8.0,,PREMIUM,Customer,False,True,False,False,False,,1,,2019-11-22 22:33:52,,2019-12-24,2020-08-04,2019-12-04,"76379 Daniel Gardens, CO, US",0
4953148,0,0,0,0,0,0,0,0,126.0,0.0,,PREMIUM_PLUS,Services,False,False,False,True,True,,1,,2019-10-11 18:46:57,,2020-01-22,2020-02-09,,"24389 Marquez Green Apt. 986, CA, US",0
2039563,5,6,0,0,5,0,0,0,60.0,0.0,,PREMIUM_PLUS,Services,False,False,True,False,False,,2,,2017-03-22 21:32:23,2017-04-05 03:05:49,2017-02-14,2017-03-27,2017-02-20,"5509 Li Run Suite 123, MI, US",1
2925066,5,4,0,0,0,0,0,0,21.0,6.0,,PREMIUM_PLUS,Customer,False,True,True,False,False,small,1,,2018-01-08 20:43:15,2018-01-29 20:31:10,2018-07-22,2020-12-20,2018-06-27,"72609 Ana Light Apt. 532, MI, US",1
5083812,5,3,0,0,0,1,0,0,160.0,0.0,,PREMIUM_PLUS,Customer,False,False,True,False,False,,2,1.0,2019-12-11 18:38:41,2019-12-29 13:28:38,2020-01-30,2021-04-02,2020-01-07,"414 Leonard Neck Apt. 356, CT, US",1
5976049,4,7,4,0,0,0,14,0,182.0,0.0,,Q,Business_type_1,False,False,True,True,False,medium,1,,2020-09-30 14:55:30,2020-09-25 15:24:32,2020-11-09,2020-12-12,2020-10-13,"54722 Jasmine Circle Suite 723, FL, US",1
5397738,0,0,0,0,0,0,0,0,27.0,0.0,,PREMIUM,Services,False,False,False,True,True,medium,1,,2020-03-03 05:34:38,,2020-03-10,2021-03-08,2020-02-08,"0788 Michael Field, IL, US",0
3247153,1,2,0,0,0,0,0,0,234.0,0.0,,LITE,Business_type_1,False,False,True,False,False,,1,1.0,2018-05-20 17:55:42,2018-05-14 16:35:05,2018-05-25,2020-11-18,2018-04-26,"00109 Mitchell Circle, NJ, US",1
3131758,5,1,0,0,0,0,0,0,144.0,0.0,2.0,LITE,Customer,False,False,True,False,False,,1,,2018-03-18 22:17:34,2018-03-20 00:15:56,2018-03-13,2019-10-30,2018-04-13,"1884 Black Walks Suite 872, TX, US",1
3240498,0,0,0,0,0,0,0,0,92.0,0.0,,PREMIUM,Customer,False,False,False,True,True,,1,,2018-05-24 21:29:39,,2018-05-30,2019-01-27,2018-04-18,"153 Joshua Villages Apt. 948, WA, US",0
1686571,9,4,0,0,0,0,0,0,108.0,0.0,,PREMIUM_PLUS,Services,False,False,True,True,False,small,1,,2016-09-20 20:08:30,2016-09-06 17:49:01,2016-10-05,2017-08-05,2016-09-12,"56438 Roberto Parkway, KS, US",1
3755902,9,8,0,0,0,0,0,0,32.0,0.0,,LITE,Services,False,False,True,True,False,large,1,,2018-10-01 20:13:19,2018-12-26 14:48:22,2018-11-18,2019-01-17,2019-01-19,"4373 Caleb Plaza, NJ, US",1
5886951,4,5,0,0,0,0,0,2,112.0,10.0,20.0,PREMIUM,Customer,False,False,True,False,False,medium,1,,2020-09-09 19:18:05,2020-09-20 15:00:09,2020-09-23,2021-03-07,2020-09-18,"3438 Bass Underpass, FL, US",1
2483625,12,40,0,7,0,2,18,0,26.0,10.0,15.0,BASIC,Business_type_1,False,False,True,True,False,large,1,2.0,2017-08-20 12:54:08,2017-09-05 16:45:51,2017-09-07,2021-02-24,2017-08-08,"64386 Cohen River Apt. 324, CA, US",1
2085773,18,16,3,0,8,7,0,0,63.0,6.0,8.0,PREMIUM_PLUS,Customer,False,False,True,True,False,small,2,,2017-04-06 17:09:44,2017-03-17 01:43:16,2017-04-05,2019-06-23,2017-03-28,"149 Young Junction, SC, US",1
1502798,0,0,0,0,0,0,0,0,168.0,0.0,27.0,PREMIUM,Business_type_1,False,False,False,True,True,,1,,2016-07-27 19:43:14,,2016-07-16,2016-08-05,,"543 Steven Oval, FL, US",0
1328022,0,0,0,0,0,0,0,0,95.0,0.0,,PREMIUM,Business_type_1,False,False,False,True,True,,1,,2016-06-02 20:35:39,,2016-05-28,2016-05-27,2016-06-15,"224 Fitzpatrick Island Suite 475, MO, US",0
1749106,0,0,0,0,0,0,0,0,90.0,0.0,,PREMIUM_PLUS,Customer,False,False,False,False,False,,1,,2016-11-14 18:35:49,,2016-11-08,2019-11-03,2016-10-16,"75990 Smith Green Suite 202, CA, US",0
820457,1,10,0,0,0,0,0,0,90.0,0.0,16.0,PREMIUM_PLUS,Services,False,False,True,False,False,,1,1.0,2016-01-21 19:43:13,2016-01-19 14:47:11,2016-01-26,2021-03-14,2016-02-15,"52141 Jennifer Radial Apt. 732, FL, US",1
5139990,18,6,0,0,6,0,9,0,130.0,6.0,20.0,BASIC,Customer,False,False,True,False,False,medium,1,3.0,2019-12-21 16:15:08,2019-12-19 21:16:36,2020-01-24,2021-04-04,2019-12-29,"910 Lang Rest, TN, US",1
6185073,6,4,0,0,0,0,0,3,60.0,7.0,,PREMIUM,Customer,False,False,True,False,False,,2,,2020-12-11 09:52:50,2020-12-27 02:56:48,2021-01-05,2021-03-20,2020-12-30,"40710 David Mountains, NJ, US",1
3099170,0,0,0,0,0,0,0,0,184.0,0.0,,PREMIUM,Services,False,False,False,True,True,,1,,2018-03-24 17:16:43,,2018-05-02,2018-04-29,2018-05-06,"2017 Richards Ports Apt. 850, NY, US",0
5034280,1,5,0,0,0,6,0,0,12.0,0.0,,PREMIUM_PLUS,Customer,False,False,True,True,False,small,2,,2019-11-06 18:05:16,2019-12-12 05:54:04,2019-12-09,2020-02-15,2019-12-13,"478 David Greens Apt. 493, CA, US",1
